9,21402,1
2,2000,1
3,7310,1
71,15506,1
8,88,2
9,8793,1
4,7852,1
16,6379,1
5,5218,1
4,9258,1
189,29074,2
6,4287,1
8,6038,1
20,3670,1
4,4582,1
33,5703,1
8,3620,1
18,3363,1
10,16173,1
5,7500,1
5,13004,1
5,11265,1
15,6571,1
4,11153,1
8,3697,1
34,5968,1
4,4956,1
11,5569,1
40,6412,1
250,36954,1
4,7719,1
8,1260,1
16,3888,1
6,246,1
4,9126,1
32,5749,1
6,19977,1
41,13467,1
5,14686,1
3,7343,1
10,4905,1
14,6356,1
5,3997,1
7,4085,1
2,314,1
178,25944,2
36,6412,1
26,4354,1
14,17502,1
4,8224,1
4,2563,1
29,5358,1
22,3682,1
4,4387,1
16,7048,1
6,5826,1
6,3712,1
6,6590,1
3,3942,1
10,4515,1
4,14745,1
3,7816,1
4,8730,1
7,3814,1
123,92775,1
8,4193,1
6,3613,1
2,3084,1
2,2902,1
712,160017,2
12,5725,1
26,4694,1
34,6172,1
8,6392,1
21,3752,1
23,3976,1
3,9294,1
6,7439,1
8,16995,1
90,48991,1
21,3615,1
7,6583,1
32,5706,1
4,5400,1
5,10965,1
7,4541,1
28,5012,1
7,4215,1
25,3796,1
35,6116,1
11,8624,1
3,5172,1
37,6805,1
23,3618,1
45,7413,1
24,3869,1
8,4009,1
11,6503,1
14,2712,1
23,4082,1
8,4099,1
6,4717,1
15,11294,1
21,3747,1
20,7561,1
4,6830,1
4,33,1
3,494,1
34,6080,1
9,4221,1
21,3708,1
33,5456,1
28,5056,1
6,5171,1
69,10736,1
30,5478,1
54,6551,2
28,12171,1
3,130,1
5,7119,1
7,5356,1
11,5144,1
579,84904,1
16,2681,1
10,5198,1
4,140,1
24,4435,1
3,7205,1
9,5314,1
1,1,1
22,3753,1
4,10881,1
8,3301,1
35,6187,1
23,4286,1
4,4854,1
4,4135,1
21,3692,1
36,6277,1
8,4144,1
7,1712,1
37,21005,2
3,7346,1
97,49215,1
2,4530,1
22,14690,1
52,18282,1
3,7337,1
3,7239,1
21,3720,1
15,3837,1
6,7962,1
10,4750,1
712,160017,2
4,9804,1
51,8954,1
22,3958,1
3,7260,1
14,5831,1
7,6178,1
9,13264,1
60,10373,1
3,7955,1
4,675,1
25,4511,1
3,3548,1
24,4043,1
13,27203,1
7,6507,1
8,13047,1
1,228,1
3,7518,1
8,14671,1
10,4875,1
4,5928,1
4,9405,1
22,4091,1
4,12723,1
1,101,1
10,5186,1
37,6559,1
21,3795,1
45,8128,1
24,4323,1
7,3720,1
4,4426,1
24,16296,1
4,7743,1
24,4085,1
8,3907,1
10,3871,1
2,1964,1
2,210,1
5,13508,1
11,11075,1
21,9787,1
6,8170,1
3,8008,1
56,27350,1
29,5003,1
5,4146,1
166,72159,2
4,8772,1
178,23063,2
12,3201,1
4,7716,1
5,12672,1
30,5498,1
6,4614,1
10,15835,1
37,5768,1
1301,283449,2
5,6274,1
3,9,1
34,22911,1
181,47823,2
32,5501,1
6,6538,1
54,27201,2
1,84,1
3,7331,1
27,4970,1
37,16741,1
4,8875,1
23,3794,1
22,3854,1
10,11197,1
22,1909,1
4,7951,1
519,72818,2
6,3884,1
23,3872,1
20,7504,1
11,9618,1
2,2002,1
5,12091,1
3,7409,1
12,5896,1
6,4904,1
6,2227,1
16,6996,1
5,3879,1
100,17932,1
24,4067,1
22,3810,1
3,4251,1
22,3878,1
7,3866,1
55,9601,1
3,8147,1
28,4643,1
16,7935,1
15,11187,1
20,3630,1
5,11278,1
11,6196,1
4,9187,1
60,28597,1
6,10995,1
41,6900,1
26,4796,1
2,7966,1
13,3717,1
31,3943,1
12,8415,1
26,4632,1
7,474,1
14,6383,1
20,3639,1
10,2390,1
3,2138,1
3,16302,1
4,8704,1
2,2560,1
8,4051,1
5,3972,1
20,3658,1
39,6846,1
32,6800,1
9,3794,1
23,3982,1
25,4220,1
6,16312,1
2,2093,1
8,12609,1
3,2771,1
3,8007,1
2,1970,1
32,5779,1
30,5416,1
12,5906,1
8,8823,1
181,47823,2
1,30,1
8,4089,1
4,5501,1
2,2271,1
22,3897,1
18,19627,1
5,12017,1
30,5366,1
8,3750,1
27,3609,1
3,7258,1
8,76,1
4,3758,1
3,7380,1
15,3741,1
4,4036,1
4,4490,1
27,4892,1
4,8401,1
4,9025,1
10,4271,1
5,8132,1
3,4182,1
22,3656,1
6,5424,1
4,4046,1
8,4880,1
9,7900,1
18,12993,1
6,3600,1
4,5778,1
4,4607,1
12,5806,1
30,5334,1
4,7750,1
16,7527,1
8,5555,1
4,3653,1
2,2617,1
32,5681,1
28,4706,1
10,3949,1
6,6376,1
41,7582,1
5,4605,1
58,20112,1
21,11297,1
3,7416,1
8,3901,1
7,20184,1
28,13840,1
6,11582,1
7,8122,1
5,13981,1
4,9796,1
12,5234,1
460,70291,2
19,8932,1
4,5606,1
4,4985,1
4,7149,1
4,3832,1
6,2729,1
9,5851,1
21,3605,1
23,4161,1
12,5753,1
4,6814,1
21,3784,1
3,7132,1
21,16313,1
2,2622,1
24,3987,1
26,4663,1
9,5668,1
33,5745,1
4,6790,1
4,5216,1
3,10801,1
4,6701,1
3,7838,1
3,763,1
8,7317,1
8,3668,1
8,4146,1
1,382,1
4,8447,1
9,3890,1
7,4371,1
3,7359,1
6,373,1
13,3320,1
4,8364,1
8,3714,1
4,4572,1
324,75953,1
30,5402,1
16,7411,1
11,4294,1
20,3709,1
4,8196,1
4,4408,1
39,6808,1
3,3887,1
4,4384,1
4,3265,1
10,4046,1
6,17874,1
3,5919,1
7,109,2
13,18655,1
4,10177,1
20,10348,1
4,7471,1
4,12935,1
24,4306,1
4,6170,1
3,7246,1
15,259,2
25,6973,1
24,4262,1
9,15488,1
8,4777,1
4,5110,1
8,4221,1
3,1841,1
4,8973,1
8,6745,1
13,16146,1
49,8671,1
4,8146,1
11,4731,1
6,11933,1
3,7790,1
8,4834,1
6,16985,1
7,8350,1
24,4388,1
72,31107,1
15,6557,1
29,5171,1
13,15600,1
1,258,1
36,6372,1
26,4285,1
24,4366,1
21,3673,1
1,93,1
6,8976,1
4,5697,1
277,39852,1
4,9112,1
4,7207,1
5,7843,1
12,6006,1
7,5737,1
5,11282,1
4,3851,1
18,3865,1
9,4203,1
10,3102,1
3,7696,1
3,14397,1
11,22934,1
23,4051,1
5,6331,1
22,3795,1
59,10229,1
14,6760,1
9,7507,1
16,1642,1
4,4090,1
12,4409,1
10,4978,1
9,13606,1
35,6146,1
3,17178,1
9,742,1
21,3697,1
70,10064,1
5,4437,1
14,9378,1
32,5568,1
4,3710,1
4,342,1
3,7295,1
7,4483,1
24,4190,1
4,4558,1
3,7270,1
4,4024,1
6,3646,1
37,6449,1
1301,283449,2
3,2095,1
4,16752,1
8,4149,1
4,10562,1
19,6475,1
9,4923,1
48,6132,1
3,5995,1
8,3741,1
5,9330,1
4,17,1
23,3842,1
6,3735,1
12,5777,1
10,4454,1
23,4177,1
16,14246,1
4,16819,1
4,6354,1
4,4051,1
18,8879,1
21,3717,1
8,4029,1
10,5929,1
36,6437,1
58,10146,1
3,7269,1
10,4305,1
7,109,2
6,2766,1
25,3736,1
4,4056,1
4,7989,1
4,8086,1
18,9533,1
455,67667,2
8,4196,1
8,3631,1
10,3732,1
3,7576,1
23,4051,1
6,7754,1
8,4485,1
4,8340,1
90,16668,1
9,5206,1
4,8456,1
2,138,1
11,17458,1
3,7232,1
22,3800,1
12,4208,1
15,5816,1
22,3925,1
3,5421,1
19,8375,1
4,6026,1
3,5575,1
8,4403,1
4,4454,1
4,13508,1
7,2720,1
20,3655,1
3,7240,1
16,9721,1
29,4870,1
181,47823,2
46,9752,1
14,5894,1
11,12183,1
29,5246,1
14,5860,1
3,7493,1
20,5454,1
2,2425,1
12,1137,1
41,6945,1
3,5280,1
3,3835,1
2,31,1
27,4973,1
14,5946,1
4,3916,1
8,3606,1
4,2135,1
8,3875,1
4,5639,1
22,5667,1
8,4325,1
36,6072,1
22,3809,1
10,18556,1
7,8277,1
21,3862,1
3,3600,1
3,15690,1
5,5201,1
15,9716,1
189,29074,2
5,6523,1
3,4022,1
2,2775,1
13,6308,1
8,4029,1
3,3768,1
3,3824,1
8,18774,1
25,4529,1
22,3708,1
4,4396,1
7,6504,1
17,8496,1
4,3698,1
3,142,1
8,88,2
4,2954,1
4,7703,1
75,32177,1
5,11887,1
6,9023,1
6,4299,1
14,3658,1
79,54140,1
24,4315,1
9,12801,1
9,22230,1
5,7378,1
6,10319,1
7,3648,1
2,15287,1
8,3795,1
26,4272,1
20,3827,1
22,4042,1
35,6161,1
3,7689,1
3,8352,1
2,4369,1
58,9744,1
16,9054,1
16,8643,1
5,2694,1
4,8216,1
29,5311,1
33,5867,1
2,1823,1
28,13343,1
6,15392,1
25,4325,1
2,2893,1
7,3743,1
7,4163,1
3,587,1
519,72818,2
8,3902,1
7,9789,1
7,5124,1
19,10354,1
38,6941,1
3,5447,1
189,29074,2
19,3719,1
4,7940,1
4,8881,1
10,3931,1
10,1610,1
10,4514,1
8,5514,1
2,149,1
15,7600,1
8,6930,1
8,3855,1
4,8048,1
2,250,1
1,48,1
3,222,1
26,4621,1
46,8254,1
4,4316,1
2,21,1
6,7149,1
4,8447,1
3,9675,1
59,10216,1
3,9544,1
68,12079,1
17,825,2
4,7545,1
3,9454,1
33,5824,1
4,7731,1
7,5717,1
8,14157,1
22,3830,1
3,7413,1
27,4162,1
2,1469,1
22,3938,1
4,9136,1
4,11974,1
1301,283449,2
5,5796,1
27,4738,1
9,16524,1
16,2822,1
10,5134,1
43,6931,1
25,4252,1
178,94509,2
4,13366,1
2,2400,1
8,11497,1
15,22562,1
24,4028,1
3,7620,1
14,12186,1
8,4186,1
4,8306,1
4,3643,1
22,3981,1
22,3932,1
4,3295,1
4,10618,1
7,196,1
307,46379,2
7,4089,1
2,23,1
21,11845,1
27,4892,1
2,2149,1
3,4756,1
2,2945,1
37,15092,1
29,5017,1
23,3908,1
10,5363,1
5,3765,1
10,5792,1
204,19555,1
2,2839,1
3,5405,1
2,7082,1
4,5434,1
20,3611,1
5,4116,1
5,6135,1
10,4992,1
10,6146,1
2,985,1
22,9239,1
679,96515,1
24,4265,1
4,11570,1
19,15755,1
17,6470,1
12,6641,1
6,9365,1
8,3831,1
8,4469,1
21,3681,1
11,4009,1
4,4003,1
3,7342,1
2,3680,1
9,17472,1
15,3228,1
4,8034,1
43,7491,1
2,812,1
27,6443,1
4,6345,1
5,4640,1
28,5020,1
10,5000,1
4,9024,1
18,13725,1
11,3465,1
6,6004,1
14,4529,1
3,7501,1
4,80,2
22,3889,1
8,4463,1
4,4303,1
11,6594,1
4,10140,1
22,3947,1
34,5992,1
4,4687,1
33,5807,1
6,6724,1
5,2612,1
6,11788,1
19,9168,1
17,7808,1
16,4075,1
8,13360,1
25,4245,1
15,9404,1
4,8187,1
3,7215,1
24,4185,1
1301,283449,2
18,13610,1
290,26209,1
8,4061,1
75,31057,2
33,5767,1
8,4160,1
55,9910,1
6,5844,1
12,5088,1
30,3092,2
10,5101,1
30,4944,1
3,2260,1
2,1932,1
470,70423,2
3,4328,1
5,5706,1
3,7657,1
4,4263,1
12,6277,1
9,5399,1
4,4536,1
4,8704,1
5,5213,1
21,3791,1
8,4616,1
22,3971,1
7,6998,1
9,5473,1
1,161,1
3,4226,1
29,5182,1
13,4821,1
3,7276,1
3,5896,1
8,4259,1
13,5489,1
6,3999,1
9,5052,1
3,7350,1
3,7336,1
10,5530,1
8,4193,1
7,8270,1
24,3935,1
4,10628,1
5,7964,1
3,152,1
30,3108,1
4,4146,1
31,5400,1
26,4704,1
3,4563,1
15,9271,1
8,3371,1
50,5373,1
22,11427,1
9,4507,1
46,7784,1
6,14580,1
8,4123,1
25,4294,1
21,9770,1
20,28014,1
8,4405,1
8,16201,1
6,14795,1
3,8118,1
439,67001,2
4,10751,1
4,8395,1
3,240,1
3,7266,1
6,3628,1
4,7446,1
10,14537,1
14,12990,1
46,7911,1
189,29074,2
35,5985,1
34,6083,1
4,3753,1
23,2681,2
3,4928,1
2,2750,1
7,3648,1
5,7715,1
3,5848,1
25,9488,1
4,9338,1
21,3732,1
8,3913,1
2,2141,1
9,6731,1
44,7935,1
4,9233,1
7,3629,1
25,12397,1
21,3759,1
4,6725,1
25,4674,1
1,4,1
4,3803,1
10,5892,1
17,18576,1
12,6194,1
8,4338,1
34,6150,1
3,8002,1
7,109,2
9,11093,1
5,4329,1
3,8290,1
519,72818,2
16,8447,1
33,16994,1
4,4151,1
4,5010,1
12,7016,1
4,6792,1
39,6738,1
27,11116,1
5,5584,1
9,4979,1
12,13769,1
4,3291,1
3,4848,1
3,4441,1
8,3798,1
8,4016,1
4,8253,1
3,5062,1
8,15302,1
8,4194,1
7,3971,1
3,8122,1
7,4929,1
8,3813,1
3,7515,1
9,272,1
15,17723,1
4,9654,1
28,5059,1
27,5024,1
8,3607,1
4,3722,1
3,8178,1
4,8910,1
23,4062,1
20,3611,1
24,4350,1
9,5461,1
5,5025,1
8,4034,1
4,6735,1
2,252,1
4,5910,1
5,322,1
37,35072,1
11,5852,1
3,142,1
3,9084,1
8,5831,1
4,7919,1
3,3776,1
8,3877,1
47,8471,1
24,4593,1
4,7954,1
8,3937,1
4,3899,1
2,182,1
4,7618,1
2,1838,1
4,9257,1
10,5216,1
165,87621,1
4,3733,1
6,4807,1
30,5309,1
3,7224,1
6,5545,1
3,8950,1
8,4300,1
4,7638,1
22,3896,1
25,4472,1
6,10609,1
16,6349,1
1,193,1
10,4872,1
29,4880,1
6,3193,1
2,6,1
3,5400,1
20,21058,1
9,4994,1
7,3802,1
4,4731,1
3,9273,1
2,2945,1
4,10961,1
22,6074,1
1301,283449,2
3,7459,1
4,8161,1
22,3919,1
15,9249,1
4,6558,1
312,53350,2
7,3657,1
3,9471,1
6,6828,1
8,3912,1
6,13333,1
3,7322,1
4,8683,1
21,3765,1
6,5878,1
22,3612,1
3,7905,1
9,7068,1
17,8869,1
3,4248,1
3,4215,1
10,5840,1
8,3935,1
4,9037,1
8,4428,1
4,7458,1
4,10346,1
39,6899,1
3,8025,1
2,3138,1
3,9345,1
46,8736,1
21,3870,1
28,4673,1
3,4900,1
1,24,1
3,7550,1
10,21994,1
1,11,1
8,3931,1
21,9714,1
17,6523,1
22,3789,1
4,9014,1
3,6572,1
4,45,1
8,4369,1
14,6921,1
3,7781,1
23,3821,1
5,5418,1
24,4210,1
4,4253,1
4,9626,1
3,2798,1
27,4874,1
10,5323,1
11,8511,1
34,6030,1
3,6138,1
4,8443,1
8,3786,1
12,9940,1
6,6156,1
5,13400,1
37,6801,1
7,17452,1
3,3732,1
5,14252,1
9,9997,1
12,5867,1
20,15243,1
41,9434,1
18,8502,1
30,5271,1
189,29074,2
30,3098,1
24,3976,1
34,5750,1
20,3620,1
2,2200,1
9,3643,1
5,194,1
25,12892,1
16,11253,1
42,7353,1
23,14984,1
6,9298,1
4,11003,1
1213,127531,2
202,98394,2
28,5016,1
10,4757,1
6,13440,1
30,5033,1
2,12,1
7,10231,1
524,74940,1
14,7027,1
9,6541,1
3,2904,1
3,7320,1
4,8905,1
11,4577,1
10,5721,1
5,2170,1
22,3860,1
33,5959,1
7,15693,1
15,35477,1
3,7407,1
3,7304,1
10,3916,1
6,4110,1
6,1137,1
4,7977,1
21,4902,1
48,8503,1
51,9032,1
24,12184,1
5,13266,1
14,6369,1
23,4177,1
25,4268,1
4,4329,1
3,7183,1
22,3954,1
26,4564,1
6,3765,1
10,5022,1
6,5040,1
11,5603,1
24,4218,1
3,4362,1
6,14181,1
4,5954,1
21,3672,1
5,7626,1
20,3607,1
1606,365809,2
4,7938,1
39,7302,1
20,3695,1
6,7488,1
3,7562,1
55,8602,1
3,9336,1
4,1010,1
4,7290,1
16,1642,1
2,7496,1
3,10225,1
7,4420,1
38,8114,1
97,48863,2
26,4617,1
4,4347,1
4,8050,1
6,4129,1
25,3780,1
25,4411,1
6,12693,1
43,7302,1
43,7145,1
3,3013,1
4,9030,1
26,4416,1
5,5628,1
21,3653,1
24,4511,1
35,5887,1
256,21817,1
3,64,1
19,6475,1
9,4507,1
28,15041,1
3,6506,1
6,278,1
2,2963,1
28,5004,1
17,6429,1
6,9813,1
6,10296,1
4,11420,1
6,4640,1
1,9,1
31,5670,1
20,3615,1
8,3893,1
8,4401,1
4,4532,1
20,11430,1
23,2681,2
6,3610,1
13,12622,1
24,4382,1
10,4792,1
3,4953,1
20,3610,1
4,7892,1
6,14227,1
23,4062,1
60,10326,1
27,4757,1
42,7467,1
1,84,1
2,119,1
52,9233,1
3,7247,1
38,4749,1
8,8355,1
23,8912,1
26,3807,1
6,6313,1
3,4127,1
23,4061,1
8,10053,1
2,2094,1
6,12242,1
3,8141,1
5,4274,1
14,17452,1
30,4452,1
2,214,1
4,3600,1
6,6150,1
27,4107,1
13,199,2
40,7063,1
3,8082,1
3,7412,1
10,17838,1
13,6034,1
29,5271,1
8,25704,1
5,5314,1
6,2291,1
6,10833,1
23,3979,1
69,12305,1
44,13745,1
4,8851,1
3,6967,1
35,9592,1
12,4154,1
3,7639,1
3,7349,1
19,22321,1
6,261,1
19,4148,1
23,4284,1
32,5447,1
1301,283449,2
8,4478,1
6,6204,1
7,4002,1
5,12323,1
21,3735,1
26,4413,1
4,8544,1
26,12323,1
6,16620,1
21,3797,1
5,6677,1
12,4740,1
2,2013,1
4,6027,1
20,3612,1
3,734,1
5,9370,1
8,7251,1
10,4671,1
9,785,1
24,11656,1
5,3615,1
41,7097,1
21,3845,1
13,4724,1
1301,283449,2
31,5302,1
26,2801,1
4,4534,1
10,13235,1
21,8111,1
31,5642,1
182,91718,2
8,18485,1
4,5670,1
13,6316,1
10,4424,1
5,40,1
5,5888,1
8,4071,1
8,3633,1
5,4563,1
35,5619,1
38,17556,1
3,9009,1
4,4697,1
5,4271,1
27,5025,1
3,7445,1
4,198,1
5,5384,1
7,260,1
15,4991,1
7,4114,1
14,8425,1
3,8324,1
4,33,1
32,5131,1
1301,283449,2
2,127,1
8,3648,1
20,7670,1
24,3724,1
